year	pages	words
1689	1	415
1687	34	11529
1692	1	540
1688	4	1561
1693	35	22968
	2	638
1694	6	2123
	1	973
1695	1	653
	2	1283
1697	2	1008
1687	1	198
1654	1	258
1679	332	120050
1695	6	3496
1696	64	9784
1693	31	6027
1689	1	1209
1693	5	2977
1688	1	472
1682	25	6455
1688	1	889
1673	16	2394
1673	26	4677
1673	1	591
1681	2	535
1694	472	116296
1690	1	474
1682	5	1083
1684	1	744
1679	1	771
1700	1	3009
1682	2	689
1684	330	58527
1682	2	664
1681	1	326
1680	4	2438
1681	4	1697
1696	1	1210
1678	119	8797
1689	2	1121
1682	1	428
1681	2	509
1684	1	388
1690	1	519
1681	478	57443
1675	1	602
1681	2	539
1683	1	574
1683	1	359
1680	1	1318
1689	1	521
1679	2	1029
1697	1	657
	2	504
1688	2	388
1711	1	384
1682	1	291
1689	1	307
1693	1	148
1700	14	2357
1688	1	341
1682	1	291
1688	1	851
1683	1	382
1682	2	248
1687	1	327
1685	1	219
1643	8	999
1641	59	17039
1664	1	710
1647	42	14974
1643	32	12605
1643	22	7371
1641	8	795
1658	1	808
1642	48	14897
1653	44	18363
1644	66	21803
	9	982
1641	9	3276
1688	388	94587
1660	22	6337
1641	57	16856
1660	1	864
1647	51	16546
1642	57	17421
1648	10	1022
1659	123	15636
1657	52	18156
1642	8	678
1641	7	861
1642	1	754
	1	376
1642	1	336
1659	1	175
1649	8	2022
1643	26	6882
1644	1	464
1658	18	5943
1659	1	919
1648	1	2457
1642	2	592
1647	17	5805
1648	1	306
1656	52	6750
1642	123	32681
1649	8	2361
1652	25	3499
1659	94	22179
1641	44	18554
1660	1	661
1660	57	15380
1650	112	41898
	10	1033
	8	1287
1641	9	1536
1664	1	653
1649	194	38413
1668	322	62416
1662	333	72522
1664	1	2114
1668	168	40454
1667	226	50175
1667	1	2344
1655	202	84756
1664	2	934
1664	486	105587
1653	257	75613
	1	627
1660	192	29462
1655	242	96878
1667	431	67551
1666	638	156103
1664	570	151946
1665	15	2798
1668	74	26022
1658	101	48289
1668	58	19758
1667	231	41556
1669	130	46855
1663	234	46872
1669	276	43033
1658	132	17393
1667	32	10799
1662	712	285753
1653	2	419
1662	656	84837
1662	20	5467
1667	40	15994
1662	67	26618
1662	96	24229
1659	296	39074
1667	1	81
1666	1	304
1661	1	168
1668	191	43426
1668	18	1941
1683	1	690
1669	414	85773
1691	290	74823
1683	2	461
1685	10	3807
1657	326	142530
1690	1	779
1693	3	1129
1671	731	160794
1680	1	974
1664	517	156184
1669	417	166895
1684	1	605
1698	1	459
1696	21	7199
1681	1	587
1673	1	222
1683	1	775
1698	84	10705
1688	1	361
1700	1	804
1679	6	1682
1681	4	4068
	2	752
1682	2	2986
1687	10	963
1673	1	517
1689	1	653
1680	10	1269
1674	9	1390
1676	8	1037
1690	1	345
1689	11	1005
1681	1	433
1677	2	296
1690	1	690
1684	143	31332
1680	2	412
1682	40	14796
1696	1	893
1679	16	2911
1680	8	2540
1681	166	21316
	1	568
1673	72	32511
1683	1	366
1679	6	2817
1684	146	20577
1677	5	930
1674	48	22421
1695	1	496
1682	48	16045
1685	1	404
1683	226	28246
1671	29	8984
1669	584	530871
1688	1	607
1695	1	392
1690	1	300
1668	640	531758
1685	1	262
1676	136	24174
1682	12	2503
1694	49	19606
1693	69	30536
1696	1	436
1687	1	888
1676	76	22256
1675	75	18163
1690	60	28191
1684	676	90618
1681	90	18260
1687	277	44293
1684	76	31054
1682	4	557
1682	2	238
1677	242	81611
1680	76	23445
1698	307	84345
1685	36	4842
1680	80	22102
1686	1	1128
1684	1	834
1689	1	1173
1688	1	1106
1689	1	829
1680	28	5583
1685	1	872
1681	82	32058
1681	143	20256
1675	138	23589
1682	82	24271
1676	32	5867
1685	1	565
1678	197	46940
1699	46	5749
1678	1	517
1677	74	21644
1679	50	27433
1682	42	11935
1679	52	16505
1691	1	467
1701	1	184
1682	289	59996
1672	136	14279
1672	262	64581
1680	60	18996
1694	212	34382
1680	296	41123
1680	16	3891
1675	308	87015
1672	1	686
1695	98	28014
1692	84	16523
1676	736	464566
1684	36	9843
1681	169	31975
1671	378	102236
1682	27	6182
1687	1	575
1674	238	45863
1700	68	13673
1688	151	30589
1691	300	92453
1681	359	118449
1677	211	57068
1677	622	208682
1689	294	105867
1693	306	87764
1695	1	715
1674	1	95
1671	1	86
1681	1	398
1678	1	350
1671	1	122
1688	1	286
1678	1	236
1671	1	699
1651	1	334
1681	445	131362
1687	1	348
1695	1	204
1677	1	383
1672	1	119
1672	1	114
1678	1	142
1678	1	715
1673	27	4745
1681	4	2011
1684	120	15070
1660	1	668
1641	7	1046
1697	263	30919
1684	29	6689
1689	1	548
1688	88	32427
1692	164	42297
1682	63	23234
1676	620	357219
1694	218	49766
1698	40	10975
1700	167	37639
1680	797	601055
1694	394	116564
1643	8	2434
1688	1	327
1696	324	51121
1653	119	15741
1641	8	1328
1643	26	4322
1660	1	534
1657	173	22754
1658	1	1820
1649	1	390
1642	16	4108
1645	68	12430
1690	1	856
1659	32	9044
1642	7	786
1698	373	110857
1641	7	1770
1651	1	563
1649	48	16689
1648	6	970
1648	144	15298
1656	208	37381
1643	153	24535
1695	525	172504
1641	1	161
1644	1	122
1642	9	678
1646	1	540
1647	1	240
1658	69	11340
1658	36	6757
1651	1	195
1646	18	2608
1652	1	224
1660	29	10121
1660	18	2600
1657	64	22675
1661	18	4295
1667	18	6559
1666	13	4201
1664	16	5720
1668	30	11644
1661	12	2973
1668	26	7662
1663	17	5379
1663	25	8252
1662	11	3717
1661	32	11959
1667	22	7011
1662	16	2452
1661	125	18545
1661	18	7574
1668	12	4219
1663	10	2380
1650	56	15845
1669	40	4510
1668	66	24817
1669	39	8322
1669	122	44141
1668	37	12061
1668	20	4994
1659	38	12402
1661	34	8661
1660	40	13968
1661	134	27481
1662	1	1207
1658	110	45060
1663	54	11962
1661	118	17223
1662	94	29937
1663	417	107813
1645	184	56018
1669	18	4338
1664	274	58272
1661	71	18479
1664	136	40759
1663	558	150682
1662	105	18843
1655	28	7646
1664	262	29798
1661	38	12187
1661	44	7056
1662	114	30860
1663	14	8555
1661	25	6703
1663	45	12277
1665	21	3841
1698	198	23858
1660	292	70407
1665	85	22494
1678	14	3651
1659	150	56583
1696	60	17085
1672	98	14600
1670	1	1127
1681	17	5072
1682	18	5863
1675	63	12444
1680	2	755
1677	73	14422
1671	7	2466
1675	16	2221
1696	52	7894
1696	55	12835
1660	302	114764
1673	8	1356
1677	21	3575
1671	127	48054
1696	5	2858
1699	29	3036
1696	154	42174
1697	142	48556
1687	13	5361
1685	8	3505
1694	131	25406
1678	27	8517
1681	20	6770
1694	298	49333
1679	254	70726
1658	384	230524
1674	1	433
	1	449
1698	9	2053
1681	11	3796
1694	48	8536
1674	10	2079
1674	125	36377
1680	1	462
1685	22	4808
1677	47	16560
1675	36	9790
1698	142	29441
1682	12	2281
1685	36	12095
1687	65	21167
1699	50	9259
1692	24	3963
1679	8	7193
1686	9	4425
1675	70	22525
1693	37	6295
1687	14	2329
1699	59	13176
1682	16	6567
1685	21	6543
1699	10	2010
1683	16	9253
1669	8	1910
1673	131	49991
1670	62	15895
1682	11	2132
1681	13	4380
1674	1	2245
1694	50	23982
1672	19	5166
1687	20	3992
1687	41	12937
1685	61	17746
1673	243	65022
1676	43	15093
1674	30	9240
1674	582	226932
1696	145	22087
1683	8	2082
1676	113	35448
1687	21	6159
1672	64	19321
1679	11	7304
1681	38	14392
1675	17	4143
1670	64	19173
1685	7	795
1687	4	402
1698	50	6185
1673	28	9524
1672	271	77355
1687	20	5744
1699	56	9260
1693	152	14109
1677	15	5312
1688	27	4772
1695	47	8789
1682	2	1608
1670	75	23460
1672	11	6991
1671	1	522
1672	151	50895
	2	761
1670	1	1207
	2	191
1674	34	13969
1673	142	30068
1679	2	1001
1673	450	125402
1670	2	179
1698	2	596
	1	2192
1690	1	435
1680	1	420
1680	2	900
1686	1	805
1698	6	1404
1670	1	717
1699	6	2446
1690	1	116
1681	1	416
1698	4	1387
	1	852
1696	84	18927
1674	1	2123
1677	10	1189
1682	4	943
1679	2	118
	1	1228
1685	1	655
1687	8	386
	71	7632
1670	32	8596
1683	50	6339
1680	40	11662
1693	38	14735
1674	166	10708
1677	356	67483
1683	42	4001
1688	1	599
1695	16	3603
1687	28	2296
1690	122	20331
1685	1	630
1680	326	51490
1687	151	96802
1680	272	35056
1672	152	30791
1682	72	12930
1691	248	41416
1689	343	71185
1674	33	8612
1681	16	4037
1699	246	48546
1683	522	157762
1670	180	18625
1673	22	3262
1676	399	77796
	1	401
1681	56	34630
1671	622	102630
1688	476	302816
1682	14	4775
1684	296	35772
1700	344	66647
1675	482	75324
1678	1	434
1685	20	1846
1695	14	1348
1697	14	3306
1679	119	14912
1681	43	24384
1695	14	2530
1682	12	2620
1685	51	8934
1672	131	17062
1680	56	30331
1685	441	118437
1683	16	2245
1685	2	297
1686	710	297443
1688	10	2828
1671	672	178827
1692	40	16411
1681	18	7252
1682	37	10755
1697	14	3042
1688	28	4404
1691	28	6121
1698	54	18013
1682	41	12710
1700	90	24404
1679	2	605
1690	1	418
	1	373
1682	2	791
1679	42	9040
1683	137	37277
1700	96	12420
1670	186	58027
1676	62	14788
1670	1	831
1689	78	35824
1671	509	107872
1698	58	22124
1690	2	802
1696	51	13440
1699	24	5054
1696	12	2868
1686	736	149131
1696	24	5067
1699	70	18479
1683	370	67786
1681	2	2353
1700	54	24633
1681	2	2342
	8	1033
1643	8	1920
1696	58	14559
1697	58	25176
1660	58	22173
1674	33	12112
1659	1	1918
1659	52	21701
1659	1	1071
1649	32	8377
1660	8	3263
1660	26	9571
1660	12	3612
1680	281	179309
1660	12	3544
1660	1	578
	17	4132
1660	8	3830
1659	33	13379
1660	1	491
1659	8	2296
1660	10	2057
1659	10	3203
1648	40	12384
1649	32	10785
1658	64	10936
1660	10	2680
1654	1	723
1641	17	1286
1641	1	1240
1646	15	3351
1660	40	8738
1646	55	19777
1644	100	31736
1654	216	33098
1647	31	8896
1659	14	3277
1641	8	950
1641	8	832
1641	22	3698
1660	130	17036
1644	8	984
1646	64	14596
1645	35	8231
1646	1	737
1658	7	1332
1656	221	31188
1659	44	13863
1655	81	32259
1654	183	20481
1648	32	14144
1649	14	2583
1658	46	13090
1643	84	52692
1664	70	17119
1662	217	37696
1667	1	488
1662	321	65576
1659	212	44678
1672	254	51475
1630	2	1142
1663	104	27525
1666	32	10979
1661	43	12840
1661	206	33227
1663	42	14504
1648	160	44744
1659	175	55015
1662	15	2260
1661	38	14330
1666	380	118281
1664	218	46971
1658	450	162956
1661	377	109752
1661	154	32326
1657	18	2468
1663	28	8696
1658	435	275490
1688	24	7229
	1	565
1699	145	31922
1694	406	70042
1655	1	899
1674	189	29651
1682	42	13698
1670	26	3348
1685	2	1212
1689	47	20338
1679	4	2012
1670	143	15803
1644	192	46489
1680	243	63490
1685	1	481
1681	28	5282
1680	1	682
1680	1	915
1673	136	22399
1681	2	778
1685	273	49557
1675	1	636
1678	1	457
1673	1	510
1677	119	114175
1685	865	477833
1677	128	119421
1692	1	491
1681	2	557
1696	7	976
	5	531
1684	1	333
1683	830	168479
1679	1	725
1693	844	184086
1693	1	469
1688	32	3445
1700	13	1303
1685	4	858
1688	656	141237
1675	2	317
1684	4	1006
1688	1	602
1693	652	138045
1684	4	1354
1681	54	11839
1693	784	166264
1682	1	289
1692	17	4664
1697	261	69746
1695	559	118966
1698	453	98277
1679	1	1722
1700	14	1366
1688	2	540
1673	78	20327
1676	2	2093
1677	4	1047
1696	1	683
1677	10	2416
1679	8	1119
1677	4	925
1672	11	2038
1695	1	599
1674	2	1127
1684	1	313
1673	71	17918
1680	1	569
1688	8	5898
1681	9	2226
1687	164	22622
1675	2	1082
1679	21	6055
1670	23	5578
1694	306	212743
1689	40	5076
1688	4	3797
1697	202	40830
1682	34	4211
1678	76	21317
1698	128	20937
1684	8	1544
1683	278	84282
1697	55	11675
1696	62	21757
1691	58	15448
1688	21	8231
1678	58	17476
1693	57	24779
1690	71	21757
1677	218	35261
1676	91	13074
1698	57	17173
1679	5	1534
1684	24	17651
1689	1	355
1685	1	790
1696	17	1533
1698	1	642
1682	2	1654
1675	152	21946
1681	8	2559
	435	68690
1684	1	760
1681	1	578
1695	14	4602
1690	74	28342
1691	2	1864
1683	1	752
1691	108	28279
1681	36	15601
1683	1	946
1694	1	443
1683	1	936
1699	427	149519
1682	1	360
1682	1	1063
1700	16	2406
1698	1	1445
1688	1	344
1679	1	662
1679	4	1807
1679	1	591
1682	1	504
1683	27	6903
1684	17	3875
1680	190	40228
1691	14	3754
1694	6	544
1676	24	7456
1690	30	9140
1689	1	337
1689	1	365
1696	157	17883
1697	226	47038
1697	2	202
1688	1	509
1700	28	4464
1688	2	592
1695	11	1083
1695	15	1752
1690	4	510
1696	7	714
1687	35	8957
1688	134	69676
1697	463	198600
1683	2	1706
1684	4	3726
1671	471	121053
1691	84	37948
1692	12	2201
1690	33	6112
1681	36	11302
1697	183	39448
1683	2	1011
1681	4	1671
1678	10	1423
1680	2	713
1684	4	1375
1670	3	2021
1660	1	344
1681	51	26004
1686	1	672
1649	16	3582
1696	1	231
1690	1	731
1660	1	779
1684	1	683
1698	1	906
1660	1	1033
1660	32	8464
1682	1	302
1660	58	9890
1657	28	2054
	32	8807
1649	44	16191
1641	1	494
1641	8	1403
1645	23	8052
1657	158	26854
1655	24	7851
1643	76	32383
1660	8	1320
1654	23	7815
1650	22	7888
1641	9	1392
1656	74	29198
1641	10	1327
1649	18	6649
1661	16	5360
1668	47	24101
1665	8	1965
1665	9	2058
1655	206	76012
1644	61	20841
1661	1	2619
1668	146	78855
1660	453	137033
1660	347	133655
1659	516	172216
1663	49	12785
1662	174	62938
1650	75	31293
1642	198	60321
1659	400	132828
1643	89	46541
1656	373	127517
1653	186	109171
1659	112	51014
1649	147	62091
1641	826	321789
1664	41	13906
1659	113	51191
1660	213	59567
1661	150	50141
1666	116	26579
1661	14	2833
1659	574	202491
1646	593	396395
1666	122	27453
1645	100	31451
1658	157	44109
1665	1	782
1649	72	14451
1679	4	2537
1657	232	144544
1681	2	584
1667	354	65877
1694	52	14469
1653	208	43406
1664	558	128671
1690	4	3101
1665	34	7393
1670	1	1426
1689	4	2943
1691	181	6217
1654	369	68492
1681	2	699
1684	2	661
1682	1	536
	1	901
1689	1	338
1657	394	134603
1683	2	1027
1673	159	50380
1700	30	6122
1688	138	31214
1681	280	52303
1690	36	12821
1643	610	403767
1695	7	3390
1698	448	38089
1690	2	3439
1671	770	155699
1658	808	437760
1700	4	1209
1689	1	532
1690	366	68324
1700	138	34261
1680	52	11806
1684	630	132223
1685	668	127684
1681	516	146927
1673	538	112391
1681	409	136069
1689	1	474
1680	51	9987
1687	1	522
1695	1	1032
1675	528	133162
1688	246	173358
1693	1	355
1688	9	1848
1681	1	322
1685	1	875
1694	9	785
1682	7	725
1694	7	650
1694	9	871
1694	21	3509
1683	23	3810
1694	7	655
1693	34	6838
1700	3	599
1678	24	4013
1694	7	770
1695	9	886
1694	7	652
1693	12	6863
1688	434	114883
1697	372	140828
1694	7	703
1694	9	879
1682	8	731
1694	7	610
1680	7	1123
1694	9	776
1693	9	1307
1694	9	789
1695	8	667
1672	8	717
1698	320	25913
1674	2	974
1682	1	494
1679	12	2189
1688	98	30012
1695	594	216375
1689	1	435
1698	313	25902
1671	184	30813
1695	1	84
1700	1	141
1700	1	508
1700	1	191
1700	26	4849
1647	8	1162
1700	1	689
1695	312	26230
1686	220	131160
1675	70	15950
1675	1	550
1660	1	637
1675	10	1802
1689	169	33789
1677	1	683
1660	1	694
1649	15	5273
1641	8	1749
1648	1	1202
	18	6800
1648	24	7669
1649	17	4950
1644	42	27423
1659	8	1948
1658	74	22714
1660	57	20142
1641	43	20271
1644	4	1984
1659	1	723
1659	8	4094
1660	18	4085
1642	23	8656
1644	26	16363
1643	24	13249
	88	24667
1646	18	8441
1658	44	13384
1641	14	2111
1659	65	23796
1643	32	8667
1660	8	3920
1647	8	2967
1643	31	14393
1649	58	22604
1656	35	12030
1648	8	3610
1659	1	1874
1649	58	21770
1659	10	2441
1650	8	2732
1642	10	2939
1644	9	4767
1658	59	18393
1659	8	3065
1642	50	19796
1642	10	6476
1654	63	22455
1651	82	32600
1641	17	3374
1647	69	21335
	7	868
1650	16	3332
1644	73	27921
1646	25	7979
1645	52	14796
1642	1	504
1641	8	831
1648	1	904
1654	8	2419
1655	8	4382
	18	4425
1660	1	852
1641	31	4404
1642	9	1154
1642	8	2507
1642	35	12637
1656	62	13245
1642	8	2690
1642	10	2356
1650	46	19318
1650	97	19060
1649	56	28658
1641	40	12263
1655	50	19240
1644	26	7028
1647	40	4000
1644	48	14889
1651	174	28789
1649	77	18882
	150	27189
1646	136	27006
1642	64	18850
1644	235	26512
1649	166	27303
1648	71	18793
1658	181	32713
1653	48	22318
1646	234	27116
1643	322	41618
1653	230	50171
1663	64	8725
1651	257	46036
1662	44	10519
1664	520	110284
1668	38	7006
1663	91	17354
1659	88	11176
1652	254	65531
1669	44	11956
1666	55	9792
1669	418	92304
1662	56	9237
1662	44	12171
	380	112542
1648	403	71119
1656	280	67098
1653	190	30088
1655	294	69424
1669	44	8995
1647	436	82307
1645	128	21950
1654	200	45576
1667	233	32859
1670	1	708
1644	8	1050
1657	368	60675
1666	386	169820
1647	318	92876
1652	298	124391
1665	1	619
1642	420	166748
1646	127	59034
1663	10	2235
1641	412	89918
1661	16	5509
1654	182	74761
1653	655	282679
1668	46	9363
1650	744	431590
1662	56	20632
1698	4	3290
1655	690	244823
	480	218967
1679	8	1806
1691	24	3983
1642	504	127053
1655	394	173253
1694	48	24643
1664	628	247034
1658	530	220995
1694	4	1589
1647	674	302068
1693	446	86999
1694	325	63977
1652	498	136004
1644	804	335590
1648	671	272189
1714	68	15909
1694	472	95608
1693	148	28727
1678	36	9406
1694	1095	227510
1696	64	17148
1681	138	19795
1677	140	9737
1659	804	450764
1685	1	475
1680	1	509
1678	33	10263
1682	143	14722
1673	90	7651
1697	16	3380
1695	398	102592
1700	60	26948
1699	25	7571
1694	73	28057
	27	10382
1694	212	23794
1692	250	39228
1700	98	18689
1687	49	10101
	2	1299
1672	8	1298
1700	21	6097
1698	226	63516
1673	190	38863
1681	473	213487
1698	474	137665
1679	8	1863
1696	282	40560
1675	1	167
1680	152	29070
1683	136	26242
1679	6	1214
1693	88	9481
1680	6	258
1692	1	591
1680	1	1228
1684	40	4933
1697	242	37176
1691	312	57446
1679	1	657
1694	181	25056
1689	1	402
1697	414	103436
1683	30	5864
1684	42	5728
1697	248	38958
1681	41	7132
	1	453
1657	1825	1043989
1681	2	377
1696	15	11792
1696	1	1043
1690	8	1964
1675	6	1348
1697	302	39581
1696	176	19056
1678	76	20227
1679	422	140246
1691	86	38585
1690	24	7790
1693	42	22020
1683	1	1607
1697	21	3440
1691	42	19737
1673	4	675
1680	178	62155
1692	33	11870
1695	18	4801
1694	50	39597
1684	208	29465
1685	8	4321
1697	328	147284
1699	52	13736
1683	92	23322
1684	524	384807
1677	199	29360
1649	15	3605
1652	52	13472
1648	1	337
1659	40	9645
1660	46	9223
1650	10	1711
1652	20	6012
1659	52	10548
1659	44	11219
1689	294	129003
1642	51	13190
1658	40	9251
1659	44	8649
1658	58	15162
1662	156	48215
1643	8	1268
1660	207	25371
1641	8	916
1660	44	5373
1650	87	13209
1648	31	9387
1650	70	9393
1641	17	3395
	228	33276
1642	7	1437
1643	1	1687
1656	201	30549
1641	131	20954
	10	1274
1657	52	16209
1669	12	2221
1650	72	10941
1641	64	25615
1658	210	38968
1680	457	262563
	9	1195
1641	14	3280
1641	12	3144
1659	21	7975
1642	16	6011
1651	153	14523
1642	54	13030
1680	626	324973
1642	8	1065
1649	27	8330
1658	106	26767
1642	10	2950
1660	50	16237
1648	84	21801
1642	20	5595
1642	182	41949
1641	8	3421
1649	74	24528
1646	168	17399
1641	10	1370
1649	14	3878
1641	9	1157
1651	37	8030
1641	9	4430
1649	18	9287
1641	8	1075
	7	815
1641	8	1082
1653	139	35529
1658	70	21362
	8	1149
1641	8	804
1643	8	786
1657	82	11171
1641	8	699
	10	1332
	8	746
	24	5746
	1	272
	8	1476
1642	10	2291
	7	1808
1645	10	1836
1660	24	7877
1643	88	19995
1644	70	28330
1665	27	6883
1663	24	5409
1665	1	1419
1667	143	19972
1665	1	1498
1663	13	4863
1667	320	107989
1655	220	84335
1665	1	432
1668	228	113493
1654	229	83925
1660	176	51050
1651	550	192043
1698	80	8406
1681	97	15122
1693	72	18220
1688	4	667
1689	4	562
1665	30	6661
1693	200	36547
1679	503	67248
1672	78	9078
1698	62	10150
1694	178	31814
1680	156	30118
1672	138	20806
1663	256	107104
1698	57	12048
1673	88	25526
1672	284	29058
1677	86	22589
1684	79	34938
1683	2	814
1682	90	35099
1674	212	36598
1695	70	26709
1685	414	107963
1677	92	24438
1686	60	22123
1677	86	28126
1678	58	18212
1698	210	84630
1687	152	14862
1677	74	23829
1672	120	20012
1674	202	23635
1685	1347	256432
1693	52	6448
1692	292	58027
1700	134	25865
1693	1	1225
1689	1	757
1700	2	359
1677	25	7619
	1	485
1685	286	86114
1683	1	872
1679	4	991
1678	424	83836
1696	1	807
1680	3	1072
1690	2	726
1689	17	3869
1691	260	55647
1673	735	189259
1678	48	14320
1689	17	4589
1680	1	730
1694	38	4905
1673	222	20339
1673	113	24592
1648	2	441
1699	88	16785
	1	353
1685	1	366
1693	437	91836
1689	1	637
1682	20	5113
1674	10	1710
1697	25	7144
1688	1	824
1684	214	29956
1683	1	961
1686	290	66195
1691	1	907
1699	28	5494
1682	35	19717
1686	1	237
1685	1	1105
1684	14	2334
1700	151	32287
1693	648	195705
1677	1	658
1698	13	1537
1692	5	3142
1689	1	558
1686	33	7338
1695	77	32061
1681	1	1524
	1	743
1686	34	22252
1687	2	3848
1677	1	811
1685	47	28703
1681	1	734
1689	1	635
1683	1	762
1682	1	647
1679	1	985
1690	1	441
1688	1	1098
1684	1	770
1685	1	723
1685	1	789
1679	1	972
1683	1	900
1679	1	1033
1689	1	514
1679	54	24713
1683	207	40820
1679	1	539
1689	1	449
1693	15	3991
1683	62	18187
1685	1	1053
1684	1	782
1685	542	113122
1673	32	7746
1699	820	163365
1684	42	8416
1681	609	130949
1685	34	9721
1685	34	5743
1696	475	97422
1673	39	10016
1698	480	107014
1679	21	10455
1686	38	6842
1680	38	7924
1686	34	6553
	494	114704
1692	39	9493
1688	40	7069
1696	60	11590
1699	514	125753
1677	148	26018
1687	678	193224
1678	9	1371
1682	1	1777
1689	33	7670
1679	1	768
1641	48	10788
1642	30	7622
1643	8	2059
1641	9	1715
1687	46	20720
1697	18	4566
1670	8	1857
1681	10	4697
1691	99	27291
1647	1	1526
1641	8	698
1641	31	5040
1683	434	90340
1641	9	1935
	8	2342
1659	1	372
1694	31	7624
1648	9	1397
1648	25	16628
1659	1	1070
1660	1	1865
1647	28	8840
1700	785	244683
1657	24	8227
1643	1	530
1684	722	184043
1642	7	1228
1678	870	992475
1667	212	38273
1665	25	6054
1661	8	916
1664	27	5183
1665	125	30901
1669	31	7238
1668	84	21997
1662	126	27270
1666	140	33596
1667	8	1423
1655	359	176828
1666	16	1598
1661	98	25706
1641	306	52556
1665	264	61572
1663	2	629
1650	434	185169
1668	144	34312
1665	277	56093
1669	46	12324
1666	8	1391
1663	50	20418
1660	66	19747
1660	410	167266
1668	16	5213
1659	144	24976
1657	128	52717
1653	488	113779
1654	332	80820
1645	360	86208
1655	360	91803
1670	70	25214
	1	777
1650	313	131520
1691	1	458
1671	34	7127
1682	4	4237
1681	208	34410
1683	246	95078
1696	204	37293
1690	182	25922
1687	74	25411
1677	70	19572
1690	226	45311
1686	2	604
1674	238	46503
1660	458	311755
1684	6	2493
1682	167	66570
1679	136	30451
1671	46	4663
1671	850	120169
1699	224	48521
1694	90	38284
1679	994	155582
1697	528	139757
1689	422	247382
1680	2	683
1688	458	150647
1698	144	25857
1688	13	2905
	9	1507
1678	178	24436
1696	463	110922
1695	18	6580
1694	64	19148
1672	304	77022
1682	82	12134
1689	6	934
1683	5	2878
1687	37	10810
1671	98	27022
1681	24	14301
1681	40	6586
1682	63	16454
1674	102	50499
1675	97	23765
1680	109	21818
1673	92	21609
1673	288	63417
1700	596	148587
1682	44	12267
1676	76	22042
1685	10	1566
1698	19	3237
1677	86	24460
1692	64	14422
1688	31	11518
1680	61	16674
1677	76	19991
1680	162	33457
1682	21	1644
1682	3	503
1691	19	3039
1697	53	18715
1694	33	3164
1681	30	5684
1693	23	4758
1677	2	540
1695	16	2312
1694	96	27507
1700	17	2343
1699	15	2596
1683	21	14091
1683	4	3613
1695	17	1878
1684	38	31876
1680	20	4908
1692	40	11449
1689	9	1073
1687	102	50804
1682	326	68651
1675	2	830
1690	60	25566
1689	72	31360
1693	110	34537
1673	106	33156
1683	4	727
1672	102	31498
